PILE;suggestion;path;title;lines;last_commit;age_days;commits;authors;refs;code_refs;orphan;stale;dup
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\05-pwa.md;05 — Progressive Web App (PWA);207;2026-07-09;6;2;2;3;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\06-print-server.md;06 — Local Print Server;322;2026-07-09;6;3;2;12;2;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\07-pdf-excel-export.md;07 — PDF & Excel Export;243;2026-07-09;6;2;2;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\05-integrations\09-third-party-libs.md;09 — Third-Party Libraries;259;2026-07-09;6;2;2;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\06-lan-architecture\01-hub-client-model.md;01 — Hub / Client Model;206;2026-07-09;6;2;2;9;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\06-lan-architecture\02-discovery.md;02 — Network Discovery;201;2026-07-09;6;2;2;6;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\06-lan-architecture\03-heartbeat-and-state.md;03 — Heartbeat & Device State;226;2026-07-09;6;2;2;5;0;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\06-lan-architecture\04-print-routing.md;04 — Print Routing via the Hub;295;2026-07-09;6;2;2;5;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\06-lan-architecture\05-message-protocol.md;05 — LAN Message Protocol;381;2026-07-09;6;2;2;4;0;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\06-lan-architecture\06-device-types.md;06 — Device Types & Configuration;286;2026-07-09;6;2;2;5;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\06-lan-architecture\_AVERTISSEMENT.md;⚠️ STALE — décrit du code NON MONTÉ (2026-07-04);9;2026-07-09;6;2;1;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\11-conventions\01-coding-conventions.md;01 — Coding conventions;246;2026-07-09;6;2;2;5;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\11-conventions\02-file-organization.md;02 — File organization;210;2026-07-09;6;2;2;5;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\11-conventions\03-react-patterns.md;03 — React patterns;299;2026-07-09;6;2;2;6;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\11-conventions\04-supabase-patterns.md;04 — Supabase patterns;311;2026-07-09;6;2;2;6;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\11-conventions\05-error-handling.md;05 — Error handling;324;2026-07-09;6;2;2;4;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\11-conventions\06-pitfalls.md;06 — Pitfalls;414;2026-07-09;6;2;2;7;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\11-conventions\07-context7-library-ids.md;07 — Context7 pinned library IDs;50;2026-07-09;6;2;1;0;0;oui;non;non
;reference (régénérable → supprimer du versionné);docs\reference\12-appendices\01-business-rules.md;01 — Business rules;255;2026-07-09;6;2;2;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\12-appendices\03-environment-variables.md;03 — Environment variables;162;2026-07-09;6;2;2;3;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\12-appendices\04-keyboard-shortcuts.md;04 — Keyboard shortcuts;156;2026-07-09;6;2;2;1;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\12-appendices\05-known-issues-backlog.md;05 — Known issues & backlog;169;2026-07-09;6;4;3;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\12-appendices\06-cross-reference-with-v3.md;06 — Cross-reference V2 → V3;190;2026-07-09;6;2;2;2;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\README.md;The Breakery ERP — Documentation de référence technique;31;2026-07-09;6;6;3;129;1;non;non;non
;reference (régénérable → supprimer du versionné);docs\reference\settings-authority-model.md;Settings authority model;95;2026-07-12;3;1;1;4;0;non;non;non
;à trancher;docs\superpowers\plans\2026-05-31-agents-skills-team.md;Équipe agents + skills projet — Implementation Plan;721;2026-05-31;45;1;1;1;0;non;non;non
;à trancher;docs\superpowers\plans\2026-06-29-b2b-per-invoice-settlement.md;B2B Per-Invoice Settlement (P1.2) — Implementation Plan;786;2026-06-29;16;1;1;1;0;non;non;non
;à trancher;docs\superpowers\plans\2026-07-02-fiscal-correctness.md;S54 — P1.3 (T6) Fiscal Correctness Implementation Plan;575;2026-07-02;13;1;1;1;0;non;non;non
;à trancher;docs\superpowers\plans\2026-07-02-sale-stock-unification.md;Sale-Stock Unification (`_record_sale_stock_v1`) — Implementation Plan;599;2026-07-02;13;1;1;1;0;non;non;non
;à trancher;docs\workplan\remise-a-plat\24-deployment-ops.md;Module 24 — Mises à jour & exploitation;74;2026-07-05;10;2;1;2;0;non;non;non
;à trancher;docs\superpowers\plans\2026-07-06-s64-configurable-payment-methods.md;S64 — Moyens de paiement configurables + fix I-1 — Implementation Plan;396;2026-07-06;9;1;1;1;0;non;non;non
;à trancher;docs\superpowers\plans\2026-07-07-s67-close-shift-three-way-denominations.md;S67 — Clôture 3 volets + comptage par coupure — Implementation Plan;1842;2026-07-07;8;1;1;1;0;non;non;non
;à trancher;docs\superpowers\plans\2026-07-08-b2b-invoice-pdf.md;Facture PDF B2B — Implementation Plan (S68);778;2026-07-08;7;1;1;1;0;non;non;non
;à trancher;docs\superpowers\plans\2026-07-09-s71-e2e-nightly-repair.md;S71 — E2E nightly : réparation spec-par-spec + armement cron — Implementation Plan (Plan 2);638;2026-07-10;5;1;1;1;0;non;non;non
;à trancher;docs\workplan\remise-a-plat\02b-orders-page.md;Module 02b — Orders (page BO — suivi des commandes);124;2026-07-10;5;3;1;3;0;non;non;non
;à trancher;docs\workplan\remise-a-plat\11-expenses.md;Module 11 — Dépenses;83;2026-07-10;5;3;1;14;0;non;non;non
;à trancher;docs\workplan\remise-a-plat\20-users-rbac.md;Module 20 — Gestion des employés & droits;79;2026-07-10;5;4;1;7;0;non;non;non
;à trancher;docs\workplan\remise-a-plat\23-tests.md;Module 23 — Qualité & tests;76;2026-07-10;5;4;1;5;0;non;non;non
;à trancher;docs\workplan\remise-a-plat\00-AMENDEMENTS-V13.md;Checklist consolidée — Description v1.2 → v1.3;152;2026-07-13;2;3;1;7;0;non;non;non
